"gene","SRR26204549","SRR26204550","SRR26204553","SRR26204554","SRR26204557","SRR26204558"
"SLC37A2",70.168,456.913,1650.128,1734.397,953.632,293.373
"SLC37A3",166.092,276.597,235.907,159.906,219.74,218.773
"SLC37A4",112.001,86.001,118.999,231,153.999,140.999
"SLC38A1",7241.261,4172.85,2153.634,4100.235,4768.71,1989.941
"SLC38A10",314.999,1042.001,1561.999,1597.001,1450,1129
"SLC38A11",20.039,3,43,17.001,62.063,8.001
"SLC38A2",2996,4853.999,2607.001,5279,4396,1935
"SLC38A2-AS1",0,1,1,0,1,0
"SLC38A3",0,14,0,15,0,2
"SLC38A4",0,0,0,0,1,5
"SLC38A4-AS1",50.001,12,18.999,7.999,21.001,8
"SLC38A5",5,106,46.999,230,68,37.999
"SLC38A6",33.495,98.845,179.237,209.482,140.258,49.035
"SLC38A7",124.673,235.216,311.846,388.842,320.196,155.303
"SLC38A8",0,0,0,0,0,0
"SLC38A9",117.622,238.739,253.278,309.807,274.624,299.731
"SLC39A1",1860.999,650,1104.999,1041,1460.999,1202
"SLC39A10",36,201,221.001,302,243,149
"SLC39A11",95.001,146.002,253,356.998,209.001,135
"SLC39A12",0,0,1,5,1,0
"SLC39A12-AS1",0,5.991,1.001,5.868,2.962,6
"SLC39A13",306.999,248,219.001,362,275,325
"SLC39A13-AS1",19.944,490.591,879.697,550.831,959.89,267.756
"SLC39A14",20,122,61,178.009,42.999,206
"SLC39A2",0,0,0,0,1,2
"SLC39A3",162.613,157.97,206.981,279.475,221.903,126.205
"SLC39A4",6,45.027,20.113,45.133,26.07,38.212
"SLC39A5",3,4.045,1,3.024,0,0
"SLC39A6",656.997,367.999,659.988,564.995,760.933,709.993
"SLC39A7",1740,459.001,751,890,1101.999,1083
"SLC39A8",4236.448,1926.726,1998.469,3645.81,2325.39,786.608
"SLC39A9",997.001,312,572,443,826.001,462
"SLC3A1",4.003,8.805,4.186,13.191,1,3.952
"SLC3A2",1826,1618.59,1461.673,2189.334,1970.399,1307.936
"SLC40A1",3869,550,4181.001,573,3057,773
"SLC41A1",11,507,73,538,120,241.001
"SLC41A2",668.585,39.431,285.894,125.562,512.958,228.175
"SLC41A3",196,218,126,233.999,172.999,276
"SLC41A3-AS1",5,3,2,11,8,1
"SLC43A1",5,91,60,152,48,57
"SLC43A2",5540.276,7281.252,4737.559,7791.258,5629.884,3036.283
"SLC43A3",36.055,2415.572,890.154,3298.091,630.325,802.819
"SLC44A1",1560.743,525.082,950.602,703.192,1561.266,590.78
"SLC44A2",4911,1955.049,2354.549,1862.12,4507.147,2188.278
"SLC44A3",46,1,33,6,27,33
"SLC44A3-AS1",19.187,6.043,14.406,6.528,12.688,7
"SLC44A3P1",0,0,0,0,0,0
"SLC44A4",1,7.073,5.654,16.812,12.631,113.694
"SLC44A5",43.152,2.171,22.517,8.394,53.832,56.729
"SLC45A1",0,1,2,0,2,4
"SLC45A2",0,0,0,0,0,0
"SLC45A3",0,42,48,83,67,39
"SLC45A4",318,971,325,443,378,178
"SLC46A1",26.009,160.382,225.913,255.297,139.895,117.897
"SLC46A2",12,21,300,29,147,11
"SLC46A2-AS1",0,4,3,3,8,2
"SLC46A3",6,116,224,141,277,101
"SLC47A1",0,32.496,30.796,72.033,23.433,17.97
"SLC47A1P1",0,0,0,0,0,0
"SLC47A1P2",0,0,0,0,0,0
"SLC47A2",0,3.087,0.859,3.387,0.883,0
"SLC48A1",248.828,121.703,266.13,170.419,302.663,155.81
"SLC49A3",2,98.999,125.001,249,120.001,56
"SLC49A4",433,311,305,416,500,333
"SLC4A1",12.715,1462.796,1962.359,4171.915,1768.91,163.855
"SLC4A10",0,4,0,21,3,23
"SLC4A11",1,4,4,6,8,18
"SLC4A1AP",714.011,306.857,818.635,428.413,866.912,278.326
"SLC4A1APP1",0,0,0,0,0,0
"SLC4A1APP2",0,0,0,0,0,0
"SLC4A2",1375.999,637,919,1172.999,1421,756
"SLC4A3",19,14,19,16,22,17
"SLC4A4",3,85,11,58,19,47
"SLC4A5",25.747,43.226,20.901,25.138,35.721,23.733
"SLC4A7",25,482,398,969.999,289.001,657.001
"SLC4A8",3.276,114.764,71.584,124.677,62.475,47.819
"SLC4A8-AS1",0,0,0,0,0,0
"SLC4A9",0,7,1,0,1,0
"SLC50A1",326.528,197.258,347.79,316.043,366.396,210.639
"SLC51A",0,14.383,2.201,13.095,2.967,2.984
"SLC51B",0,0,0,0,0,0
"SLC52A1",26.744,8.96,12.143,21.297,13.296,110.091
"SLC52A2",83,169.001,260.999,326,240,227.011
"SLC52A3",69.129,6.26,2,4.407,28.407,20.07
"SLC5A1",4,0,0,0,0,6
"SLC5A10",3,1.001,3,4,2,0
"SLC5A11",0,1,0,5,1,4
"SLC5A12",8,1,8,4,2,1
"SLC5A2",0,2,1,4,3,5
"SLC5A3",9.01,1124.306,285.017,1994.719,178.628,325.02
"SLC5A4",0,0,1,0,0,3
"SLC5A4-AS1",0,6.68,2.915,0,1.723,1.607
"SLC5A4P1",0,0,0,0,0,0
"SLC5A5",3.256,7.902,5.856,16.905,2.366,19.616
"SLC5A6",1799.001,388.001,641,606,1328,496
"SLC5A7",0,0,0,0,0,0
"SLC5A8",0,0,0,0,0,0
"SLC5A9",0,2,7,1,8,0
"SLC66A1",256.776,59.336,172.573,124.925,203.332,68.968
"SLC66A1L",0,0,0,0,0,0
"SLC66A2",108.886,798.466,482.302,884.75,522.505,314.601
"SLC66A2P1",0,0,0,0,0,0
"SLC66A3",132,217,428,318,482.001,107
"SLC6A1",4.395,23.088,14.202,6.419,4.795,9.393
"SLC6A1-AS1",0,0,0,0,0,0
"SLC6A10P",1.099,0,0,1.058,1.059,72.265
"SLC6A11",4,3.361,9.203,0,9.225,44.133
"SLC6A12",62.999,13,95,68,89,34
"SLC6A12-AS1",0,0,0,0,0,0
"SLC6A13",6,2,1,0,1,0
"SLC6A14",0,2.685,1.006,3.976,1.007,0
"SLC6A14P1",0,0,0,0,0,0
"SLC6A14P2",0,0,0,0,0,0
"SLC6A14P3",0,0,0,0,0,0
"SLC6A15",1,8.912,2.921,8.234,37.138,23.328
"SLC6A16",2,24.566,21.545,10.639,30.005,5.641
"SLC6A17",1,0,0,5,8,7
"SLC6A17-AS1",0,0,0,0,0,0
"SLC6A18",0,0,0,0,0,0
"SLC6A19",0,5,5,9,4,0
"SLC6A2",942,28.001,240,47,310,1347
"SLC6A20",1.001,11.438,5.024,0,7.733,11.265
"SLC6A21P",0,0,0,0,0,0
"SLC6A3",0,15,0,10,0,0
"SLC6A4",90.988,48.893,47.905,22.149,53.644,272.859
"SLC6A5",0,0,0,0,0,0
"SLC6A6",579,4805,2567.999,4960,1727.001,1409.999
"SLC6A6P1",0,0,0,0,0,0
"SLC6A7",0,0,0,8,3,0
"SLC6A8",712.9,164.001,283.001,306.824,421.941,742.787
"SLC6A9",60,20,32.025,70,54,52
"SLC7A1",378,727,219,1410,344,907
"SLC7A10",13,2,17,1,5,1
"SLC7A11",20.922,45.595,26.022,128.963,27.969,99.935
"SLC7A11-AS1",22,0,58.001,2.002,17.208,7.195
"SLC7A13",0,0,0,1.09,1,0
"SLC7A14",1.857,25.456,18.268,29.138,11.316,4.908
"SLC7A14-AS1",18.808,55.995,19.484,36.577,32.659,4.734
"SLC7A15P",0,0,0,0,0,0
"SLC7A2",4424,104.312,1335,92,4983,510
"SLC7A2-IT1",0,3.776,0,0,0.832,0
"SLC7A3",0,11,0,11,1,0
"SLC7A4",156.99,7,146,0,208.859,15
"SLC7A5",1982.051,11049.121,635.332,15764.623,1655.72,5418.285
"SLC7A5P1",0,7.307,0,5.685,0,5.309
"SLC7A5P2",0,0,0,0,0,0
"SLC7A6",41,1256.544,444.37,1032.382,386.072,473.728
"SLC7A6OS",289,187,328,185,287.521,112.999
"SLC7A7",165.164,1763.096,2915.959,2578.565,3106.386,943.222
"SLC7A8",9303.001,514,2874,690.001,3909,219
"SLC7A9",0,17.133,1.967,8.337,3.652,2.233
"SLC8A1",203.11,527.897,1243.287,1121.534,904.164,316.031
"SLC8A1-AS1",1,3.95,7,3.603,2,3
"SLC8A2",0,2,0,2,0,0
"SLC8A3",0,4,2,7,5,2
"SLC8B1",185.813,546.146,533.291,1069.21,477.087,349.008
"SLC9A1",1131,992.322,668.082,860.384,1078.06,946.879
"SLC9A2",0,1,0,3,1,4
"SLC9A3",15.81,13.244,16.954,57.409,39.865,15.953
"SLC9A3-AS1",7,142.001,44,68,97.999,84.999
"SLC9A3P1",0,0,0,0,0,0
"SLC9A3P2",0,0,0,0,0,0
"SLC9A3P3",0,0,0,0,0,0
"SLC9A3R1-AS1",1,1,2,1,0,0
"SLC9A4",0,8.271,3.096,1.9,0,2.635
"SLC9A5",1,6,5,7,4,5
"SLC9A6",82,188.024,242.242,240.001,217.114,118
"SLC9A7",16.366,232.515,290.324,478.999,381.876,123.127
"SLC9A7P1",4.29,159.206,75.017,260.144,94.827,47.243
"SLC9A8",92,1519,401,1264,295.001,398.001
"SLC9A9",18,325,218,361.999,236,96
"SLC9A9-AS1",0,0,0,0,0,0
"SLC9A9-AS2",0,2,0,1,0,0
"SLC9B1",2.977,8,4.002,11.948,6,5.02
"SLC9B1P1",0,0,0,0,0,0
"SLC9B1P2",0,0,0,0,0,0
"SLC9B1P3",0,0,0,0,0,0
"SLC9B1P4",0,0,0,0,0,0
"SLC9B2",10,99.235,40.041,202.556,33,54
"SLC9C1",5,0,0,0,2,3
"SLC9C2",0,0,0,0,0,0
"SLCO1A2",0,3.62,0.919,0.984,1,0
"SLCO1B1",0,0,0,0,0,0
"SLCO1B3",0,0,1,1,2,8
"SLCO1B3-SLCO1B7",2,0,0,0,0,0
"SLCO1B7",0,0,0,0,0,4
"SLCO1C1",0,0,0,0,0,0
"SLCO2A1",553,30,213,72,254,2902
"SLCO2B1",210.76,2162.107,1747.371,4440.565,1315.714,654.218
"SLCO3A1",24.829,723.208,664.058,760.423,531.095,268.057
"SLCO4A1",300,381.001,104,431,50,252.001
"SLCO4A1-AS1",0,0,0,1,0,0
"SLCO4A1-AS2",105,49,73,44,61,8
"SLCO4C1",26,151.004,91,119.806,66,40
"SLCO5A1",1.026,4.421,13.182,18.813,5.269,11.353
"SLCO5A1-AS1",0,0,2,3,0,9
"SLCO6A1",0,0,0,0,0,0
"SLED1",2,78,64,60,139,10
"SLF1",16,89,85.001,75,96,40.999
"SLF2",273,237.14,512.843,379.5,490,283.332
"SLFN11",34.293,957.125,1433.185,1933.584,577.07,573.799
"SLFN12",13,89.739,191.568,107.451,91.696,64.99
"SLFN12L",140.695,816.385,215.965,982.57,238.919,441.593
"SLFN13",35.966,909.264,86.068,741.487,96.424,362.902
"SLFN14",0,28.717,39.316,49.901,30.577,2.147
"SLFN5",70.196,1064.721,541.12,1330.444,415.049,765.159
"SLFNL1",0,1,1,0,0,0
"SLFNL1-AS1",5.275,25.186,14.453,44.759,9.084,28.772
"SLIRP",593,108.678,373.514,126.123,513.597,152.724
"SLIRPP1",0,0,0,0,0,0
"SLIRPP2",0,0,0,0,0,0
"SLIT1",0,13,11,13,12,5
"SLIT1-AS1",0,0,0,0,0,0
"SLIT2",4,6,0,1,2,15
"SLIT2-IT1",0,0,0,0,0,0
"SLIT3",0,8.948,4.631,22,4.099,536.004
"SLIT3-AS1",0,0,0,0,0,0
"SLIT3-AS2",0,8.027,1.052,6.572,7.016,6.888
"SLITRK1",0,0,0,0,0,0
"SLITRK2",0,1.007,0,1.002,0,0
"SLITRK3",0,0,2.07,0,0,0
"SLITRK4",33.323,43.331,143.362,49.024,70.371,21.802
"SLITRK5",8.22,16.15,9.192,26.07,18.934,3.187
"SLITRK6",0,0,0,0,0,0
"SLK",625,1147,1403,1498,1486,801
"SLMAP",541.145,558.813,680.826,700.673,854.084,392.973
"SLN",4,0,1,0,0,0
"SLPI",5,119,73,45,61,75
"SLTM",1935.002,1446,2760.001,1684,2647,870
"SLU7",2524.967,827.661,1525.408,811.102,2246.49,514.079
"SLURP1",0,0,0,0,0,0
"SLURP2",0,0,4,0,1,0
"SLX1A",28.408,35.649,84.38,61.768,0,0.643
"SLX1A-SULT1A3",0,126.433,230.763,114.527,165.613,90.492
"SLX1B",1034.254,343.881,889.397,617.828,1269.032,437.696
"SLX1B-SULT1A4",54.07,202.573,197.813,195.224,230.335,107.475
