"","WT_1.gProcessedSignal","WT_2.gProcessedSignal","RNA5_TLR4_1.gProcessedSignal","RNA5_TLR4_2.gProcessedSignal"
"LINC00955",3.01371577916903,4.59917277486782,4.52110924959007,5.31586503816756
"FGD2",4.84667880746568,4.9357330930998,3.62675734856227,4.04016212399268
"LINC01206",4.98712863376159,4.39291947703613,4.53967198243984,3.52506601131657
"lnc-F13A1-4",4.73394143519501,4.31070860515402,4.39603658013723,4.00377312586003
"LOC112268472",3.77688797036277,4.11043372853674,5.10338290709923,4.45202881059637
"KCNK9",5.11828666743336,4.54514259454024,4.83672928628388,2.94243189920961
"lnc-TSHZ2-4",4.9357330930998,4.26395122726715,4.54964097455611,3.69309423971353
"LOC102724545",3.87198131110261,3.72072509588174,4.80027452523243,5.04858919744288
"lnc-ADI1-2",3.69309423971353,3.95470859804773,4.69578080833233,5.09433363692205
"LOC645967",4.76918709896494,4.34837544639084,3.90509227454521,4.41027275479362
"SNORD116-12",3.5739823466053,4.0064300660404,5.17058088750585,4.68167080784279
"lnc-TGFBR2-1",5.14011215610094,4.64849643653072,4.01634160374326,3.62504603650615
"lnc-DTYMK-2",4.41519117184913,4.27290582819733,4.36960395839098,4.37120501834684
"lnc-MPZL1-1",3.78962553111359,4.65400750414868,4.72035363192299,4.26404181565903
"LINC02076",4.47911962703185,4.9442334771724,3.55909717241438,4.44183372754497
"KLRC1",3.71601279068875,5.4162069036283,4.03178161255363,4.25711208329946
"AQP10",4.40033333275405,4.04654009352586,4.25825827085905,4.71538655583993
"ODC1-DT",4.5644663980789,4.49187059102032,4.41117570443702,3.95220688808067
"POPDC2",4.34665694412966,4.80300333825826,4.05936951251537,4.2081336449385
"SNORA38B",3.7402956852509,4.0267772955729,4.87419315750244,4.77548638812095
"MIR221",3.6181624611474,3.95773806379397,4.70835345457742,5.13220888372003
"TEX26-AS1",4.93459579686172,4.59216785550227,4.10553459440477,3.7811738577904
"LOC143666",4.83827172264981,4.56269371893559,3.7138398734276,4.29828029644181
"lnc-SRGAP3-1",4.22538223286524,4.19728543658753,4.78332205352997,4.20609785760083
"EDN3",4.42700827384083,4.3927576552389,4.06041377818737,4.53027047449487
"STAT5A",4.49783936113022,3.88610478281684,4.65917800750906,4.3665695149533
"TTC39C-AS1",4.52407174925377,2.97317024667882,5.04430801375363,4.86548314724051
"LOC101927847",4.363498928867,4.55381991933939,4.68755936384055,3.80136425658057
"ADAMTS5",4.5473519952931,4.46849630003872,4.3846565502388,4.00548260876525
"LINC02160",3.77471845347098,4.60681806287143,4.58122876511452,4.44149481820087
"lnc-EDEM3-2",4.69300356559241,4.92109125084976,4.90655534349583,2.88339973962196
"ST18",4.45724674776231,3.6557803454312,4.68482837666146,4.60616780675169
"LINC01231",5.01688351386381,3.77660863637362,3.61219891459515,4.99592442345284
"ZNF350",7.33029417675206,7.30227449670793,1.38447695857538,1.38294046963063
"STARD4-AS1",2.76935538788254,3.70294236004374,5.30172470809118,5.62438326854723
"CCDC144A",4.54780485252222,4.08560912601719,4.45845565543276,4.30318403515609
"EGF",4.93181023692776,4.89334241460711,4.05339270006907,3.51378527345274
"KLK2",3.96642005113944,5.08822862058697,4.3889148920762,3.94618188971507
"CAPN10-DT",4.0023396295549,3.93843190758253,4.99959082505145,4.44818940313973
"lnc-PDCD1-2",3.95794086675199,4.77335927908731,4.21383028715631,4.44074627852626
"lnc-KRT80-3",4.23556863988992,4.75255089061272,4.28092701969756,4.11333518766344
"PODXL2",4.39669646040674,4.56335853119155,3.94318827029829,4.47830742682366
"PPP1R26-AS1",4.72091931411807,4.33000899806136,4.0368228774721,4.29323923771094
"MRPS31P5",3.90348101304616,4.14412229846084,4.25539738837219,5.07558595111323
"DAW1",4.2718322480131,3.85357934544048,4.56636139219072,4.68635691786735
"LINC00526",3.72668866512565,4.30350565124184,4.33864821355676,5.00923719009331
"lnc-FMOD-2",3.96711999761142,4.34537910509325,4.54489443457071,4.52009065522602
"XLOC_l2_013293",3.9966921982946,4.19076405723813,4.59418392739109,4.59433759684034
"lnc-C17orf63-3",3.82635756515097,3.71626456936301,5.07599148593066,4.75681866461834
"TTYH2",4.2221958736515,4.97023332739046,4.30070023112297,3.88178751046202
"B3GAT2",4.60424672601135,4.49466433786796,3.68189910491571,4.59294216997822
"ARSJ",3.89325303833222,4.99637179929302,4.13509722799053,4.34852846032734
"XLOC_l2_002729",3.41393806895093,4.3432032292884,4.56520608123937,5.0505363621372
"SLC2A3",5.08263220575806,5.57465282715649,3.35736459024579,3.35802252853249
"lnc-C15orf44-1",3.80057611179553,4.43016812931897,4.68660518538612,4.45344406608221
"RAPSN",4.19039548433231,4.53012939233753,4.51428870933535,4.13574123519882
"HRAT17",3.77523468822153,3.87633281495069,4.82709284910508,4.89184946946223
"lnc-RREB1-1",4.15289134100166,4.86589715591135,4.43600530359887,3.9135980163305
"LOC105369187",4.80698560437298,4.08622225629433,4.42354598218499,4.04893630105668
"LINC02254",5.16049182000276,4.21507155614796,4.35273510138868,3.63564191877885
"RPS6KA2-IT1",4.74851141797833,4.34767581746584,4.34824171809173,3.91773635378259
"lnc-JAM3-1",4.9369437872472,4.38107321297316,5.21169533787665,2.83243174385962
"FAM161B",4.54964097455611,4.68590004856393,3.97019849374731,4.15355805440629
"KLKB1",4.49076406651694,4.49783936113022,4.12458119604622,4.24153368142564
"ANKRD35",4.71299655693732,5.44390083392829,4.54453650221063,2.65325127396031
"KRTAP21-1",4.46790327939103,5.02003015615599,4.34526235342008,3.52002797102817
"IATPR",4.96195204793436,4.85566830910958,3.94001520391395,3.59289732021472
"lnc-NDUFS6-8",4.457511310253,4.71998392597775,4.07780496640938,4.09412287089748
"PIK3CG",6.5145883505562,6.49430476913269,2.66673019101597,1.67242169285955
"LOC283177",4.47706266108963,4.37961590719487,4.09663759860725,4.39406467986957
"ZNF710",3.77624962086964,4.89473357970354,4.16768226049062,4.50587034207733
"LOC100288846",4.17255989934539,4.31908165517016,4.651549049025,4.20003258683705
"DMRT1",4.75741278412877,4.38588086000455,3.94658795106803,4.253318351351
"lnc-C15orf2-1",4.33932900149166,4.86681297270966,3.97517580819584,4.16084668651509
"LOC105369663",4.85087202946884,3.54012173319175,4.83435021698439,4.11596724090444
"MPIG6B",4.47484144281231,4.18117504605646,4.04884852533513,4.63565713757452
"LINC01040",4.24391074560776,3.5430763966409,4.65002346023782,4.90325746238252
"LINC02602",4.3889148920762,3.55283253973358,4.80869484135214,4.58894283340132
"APOC4",4.1016627294749,4.16254550154389,4.7338167609371,4.34095736544231
"DHDH",4.70104952108283,3.8053770099981,4.14623104558129,4.68574322126181
"XLOC_l2_007427",3.835715559146,4.69128258925335,4.40986511440405,4.40113363629059
"IL1B",5.10904366532077,4.75681866461834,3.4280732746519,4.04348351015448
"LINC02462",4.37888420890941,4.59176786500437,4.21275202938119,4.14947840381317
"PROB1",4.92218305941642,4.6176262314341,3.50836647355356,4.28415422674898
"lnc-SFN-1",4.3471468959628,3.9913537017495,4.77569851465881,4.2147545421775
"XLOC_l2_001331",4.79309894271378,4.71658971216618,4.52560281573867,3.2934177171126
"LOC100996643",4.08258039036738,4.67408297605623,4.10039106980488,4.47110902745096
"LINC01081",4.15205343812926,4.41698656605529,4.04216426397965,4.71658971216618
"SPACA3",3.85666358753243,4.43038293016834,4.47033518570966,4.56868208910989
"CFLAR-AS1",4.57124698509011,3.85982398785568,4.31878092286526,4.57303310411037
"lnc-DNAJB2-1",4.39795859056655,4.05451544204599,4.45047033076607,4.41957669173791
"ZXDA",4.82537382003645,3.94596741925056,4.24871153426328,4.30221248694876
"XLOC_l2_004072",4.54701678123466,4.50648667676038,4.21021632050816,4.05585261974435
"lnc-SDSL-4",4.39198166062242,3.85610008539135,4.59433759684034,4.47706266108963
"TRIM67",4.63416231538721,4.45370048199917,4.03649798292768,4.19179596880791
"GYG2P1",4.18410815392412,4.08139474014524,4.457511310253,4.59211432326856
"lnc-SSTR2-3",4.24202045545946,4.34418633674603,4.58246033184355,4.14603449669861
"ITGB4",4.38867068387941,4.07780496640938,4.35150372847429,4.49671634459399
"RIMBP2",4.546798536621,4.62384495092152,4.40561718447161,3.73703095976277
"lnc-EIF4A3-1",4.34599120405202,4.44183372754497,4.27696649665277,4.24848687736727
"LINC00184",4.81795916938336,4.66554402393964,4.51778407794386,3.30908051304926
"lnc-CLIC3-1",4.1148062978451,3.91476731246274,4.35920528727679,4.91920456120292
"LINC02311",4.45845565543276,4.3865972440839,3.83313964391047,4.62856290488046
"LOC101928377",4.7890749401524,4.38720534330698,4.15210526773341,3.97798536369164
"LOC105374454",4.4227366915613,4.98829473369365,4.04171295151458,3.85078976135802
"SLAIN1",4.72426457645255,5.12441422394157,3.8121311276066,3.63821138684917
"GPX2",5.01554129561888,4.62210905722968,3.9742446750693,3.68287181571752
"AKNA",3.62870287532053,3.89373197259339,4.80557146857427,4.96506372093012
"HTR3A",5.14564977647195,4.65535004746009,4.85640055153627,2.63407143487349
"lnc-STIL-1",3.37079117006924,2.69771283717567,5.5938261109036,5.62685835560311
"XLOC_l2_013192",3.75575766011931,3.61326991821242,4.77063775043,5.14780190603204
"lnc-CRISP2-1",5.029777902793,4.48875674794302,4.34665694412966,3.41517540763125
"lnc-ARID1B-2",4.12550317773048,4.45688210140773,4.16917523703758,4.52822203947183
"ITGAM",4.34508685727213,4.35875783355559,4.12779006314888,4.44790417341966
"GRM7-AS3",4.94675179663392,4.49416997678832,3.8018065244088,4.03255925480957
"KIAA0895",3.8215065994173,4.41859435377288,4.68886277647307,4.34298327141989
"HSD17B14",4.49603206196774,3.2717082443104,4.75076477128385,4.75017981050532
"ZNF630",5.09433363692205,5.43131992347157,3.56277405380749,3.17960025614041
"CMA1",4.31576427235928,4.47548453901226,4.32318512267944,4.15330440863804
"P2RX5",4.16964453352483,4.80521806617976,4.24372642594425,4.04745630358729
"TBX5-AS1",4.43111055264951,4.27696649665277,4.14935933338292,4.408478489874
"STK38L",3.83298152451087,4.88965948715538,4.65645692836067,3.88669072312065
"ALDOC",4.79320105925804,4.80105426146579,4.16759025730885,3.50352692524021
"GABRQ",3.70961110499741,4.52837132573574,4.30625616452954,4.72035363192299
"FAM110D",4.9564491690209,3.93096046047885,4.46975806998331,3.90586265519722
"SLC22A10",4.85708232230088,4.28079272158891,3.89916812462838,4.22415401170234
"LOC102724511",4.2488992142813,4.27312860206169,4.66554402393964,4.07228298014346
"MRPS30-DT",4.56040962688314,3.9129815021878,4.52550074907855,4.25870522254819
"ZAR1L",4.68955001967295,4.66395548958948,3.71100009041331,4.19076405723813
"LINC00629",4.07335571181547,4.03391611439755,4.71435435102413,4.43220171833647
"lnc-SRR-2",4.31279941789314,3.39252616370268,4.92625176031002,4.62210905722968
"BEST4",4.56269371893559,4.38321446764125,4.69639499991212,3.61114241727733
"XLOC_l2_013868",4.15236754638922,3.68883084937306,4.61487256691801,4.79701801614482
"LINC02356",4.58720931957295,4.00187947179062,4.38367442057616,4.27843685149677
"TP53TG3C",4.63399288576991,4.65002346023782,4.43787628971379,3.52842723071276
"lnc-FUT8-1",3.82604019478009,3.94318827029829,4.47014231516479,5.00964094239059
"ATP13A5-AS1",5.01026598586699,4.34269958696476,3.64405631112244,4.24704260344886
"SPRR2E",3.17885662954084,4.02344848030887,4.46280553454209,5.57648718266622
"GPR173",4.43082994760847,4.82939554076035,3.90217140380213,4.07839579436762
"lnc-ULBP3-1",4.47110902745096,4.59329326533637,4.18462090074944,3.9913537017495
"LOC101929445",4.4202116001845,4.2407834324588,3.89670588701073,4.68260053599956
"AQP7P3",4.02634894324484,4.04583007095937,4.61166229171382,4.55381991933939
"LOC100291105",4.80245488180728,4.43220171833647,4.04403016293796,3.95873241750381
"LOC100130370",4.90138948769322,4.63782834135786,3.93106482155936,3.76627900041551
"SLC39A2",4.70913880737889,4.4827487848767,4.24536466287172,3.79907129024034
"RIPK3",4.48036181266509,4.0782025032453,4.09263323159984,4.58430606680867
"lnc-CCDC107-2",4.35437866860827,3.92536230196552,3.99187211791784,4.96236408136666
"lnc-LEPROT-1",4.04972291096246,4.14396653260988,4.53607688141221,4.50374990771652
"TG",4.96937950228586,4.23848568038678,4.15170307046909,3.87180014519617
"lnc-SHANK2-6",4.35105135281043,2.52487227722522,4.93251562230419,5.42212640735579
"OR10P1",4.36867652467659,4.21006868152479,4.60897488847173,4.04216426397965
"NLRP5",4.94819504313439,4.87258108028807,4.02164339915838,3.38720090468583
"lnc-SLC6A4-1",4.49549662864869,4.38526323674225,4.52250922980394,3.8247857049032
"ZNF419",3.8798962081872,4.2774907311174,4.6046804712022,4.46342434217664
"DUXA",4.81885480399786,4.45144946572565,3.82978076651549,4.12521231206125
"lnc-KLHL31-2",4.25162088342015,4.35097443316264,4.22872207390639,4.39068128403156
"PIANP",4.53984264771258,3.95908947322179,4.27817451310758,4.44460256254993
"lnc-CHADL-2",3.83696751496887,4.11224293678424,4.63293644308276,4.63870780703637
"XLOC_l2_008040",4.42329511887803,3.89236277989354,4.37516845031527,4.52714066158242
"MYADML2",4.33704832246972,4.33016561628248,3.94995650490993,4.5986773314543
"GAST",4.51713787561269,4.00433183486222,4.55486131371777,4.13548139662647
"lnc-SMYD3-3",4.70189529273811,4.72358197108331,4.24202045545946,3.54418929315759
"AQP1",4.12980114192487,4.51449091716994,3.87417543658557,4.68755936384055
"lnc-TSNARE1-1",4.45466074288914,4.15006858048006,3.97051064722503,4.62749128357919
"LOC112267868",4.38851060884018,3.91773635378259,3.74758232776026,5.14844975157512
"PELI2",4.9326819541713,4.62353939458799,4.26790944169563,3.37802904182214
"lnc-TMEM179-2",4.08991781333236,4.28571528617697,4.43220171833647,4.39416493523593
"lnc-IGFALS-1",3.78811478591851,4.88528603310747,4.14072696925871,4.38783750575809
"SPAG5-AS1",4.29860578717525,4.20003258683705,4.43150940108486,4.27005998909015
"lnc-ASB4-2",4.49906827730685,4.10523157968533,4.37258630788094,4.22302612517399
"CFAP54",4.07012541126258,4.37840712779082,4.47882250074347,4.27102065056262
"lnc-AMELY-4",3.98064064475547,4.73272216820611,4.47919194680809,3.99985989119036
"VTN",4.08301241402209,4.26544756512585,4.66762764135949,4.17491574254178
"FOXL2NB",3.50859013381817,4.81885480399786,4.51677519381514,4.34493086868304
"LOC102724851",3.71070064444683,4.47561930481506,4.61282754641666,4.38757547411051
"lnc-COIL-3",4.52492631984307,4.2016695418358,4.59251709233764,3.86459507854851
"GUCY1A1",3.73386105649548,3.23016244315569,5.10453805497318,5.11413724023107
"LOC105377359",4.64537443802191,3.81375796648456,4.37441998843127,4.34881068450988
"ZAR1",4.00867230476771,4.59831872002857,4.47166144033048,4.10303105270032
"TMOD1",4.86286217890344,4.98060388752409,3.79832745637886,3.53924698483243
"lnc-STAT6-1",4.09876166935187,4.19614745909937,4.27630276223968,4.60779605674368
"lnc-DDX51-5",4.30303995908215,4.37462862141762,3.9760795374134,4.52424239686733
"LOC101927948",4.63231048412104,3.99699553595509,4.2800957471918,4.26683138207137
"PTPN22",5.11982131152254,5.67349767846242,3.1104980172826,3.27223730674914
"CARD11",4.56982991578868,4.39688170955139,4.46849630003872,3.74023646160345
"SLC25A26",4.70657684875782,4.66409545401235,3.47832428671709,4.32538167354694
"lnc-RNF187-1",4.58963043533009,3.64353959332067,4.56585026373182,4.37462862141762
"lnc-PPP3CA-2",4.78332205352997,4.80698560437298,4.01544937032995,3.56740031741643
"ZSCAN5C",4.67408297605623,4.90588876826717,3.91510648548177,3.67710023403698
"lnc-RP11-368J21.2.1-1",4.27817451310758,4.53285556792718,3.78343251231477,4.57743886799955
"TMEM125",4.77218375734194,3.99355736799996,4.17033097608881,4.23418408983014
"RPH3A",4.75242110431743,4.2147545421775,4.28032336821674,3.92168029347844
"lnc-SIX2-3",4.22972294059189,4.63231048412104,3.56621587963165,4.73685044883925
"HOXD9",4.08346333189934,4.10919537934083,4.36388449471252,4.6080044164389
"LOC101927979",4.18705718365651,4.08657686098878,4.15330440863804,4.73717305396968
"SNORD116-29",3.69078704144413,3.58890289050502,4.7428223997595,5.13960299648419
"lnc-HBEGF-1",4.3846565502388,4.58157665079571,4.22914894677851,3.95620780784912
"OR5A1",4.67201866449179,4.51632655270028,4.13760027347961,3.82504857932952
"LOC105375630",3.4901251560345,3.39688436235602,5.02635228466656,5.23751447820077
"LOC101929752",4.3267052443273,4.51952543157062,3.88010094067824,4.42414986655636
"SLITRK6",4.69550251902871,4.06060437137657,4.68681252580791,3.70552552438478
"LINC02226",4.14660526097311,4.3140138807066,4.45906982257642,4.22732158148446
"SUN3",3.38425394956658,4.31892737253564,4.70006451118089,4.74332668437973
"OGFRP1",4.70447729843417,4.48843519970161,4.02738978644394,3.92332638497636
"KRT34",5.62203791357655,5.50490457441823,2.91385201854165,3.09751289612965
"DMBX1",3.78580230791105,4.82118831580542,4.17833315329808,4.35246825108245
"ACMSD",4.04722161453653,2.82207006471852,5.44376042398715,4.82334243530556
"LRRN3",3.5126752016244,4.26932498469869,4.90675151987804,4.44674495308837
"lnc-CEBPB-6",3.89445771682139,4.21989404117415,4.25916829084051,4.76021894714425
"C7orf65",3.27305052225745,3.99926493606871,4.84904336292019,5.01150594703997
"UCN3",4.37631915401021,4.32335469174772,4.34473696195264,4.0870847240272
"XLOC_l2_011048",4.3170184249377,4.44967198446825,3.61657353020463,4.74692060493295
"SNORA53",2.93702004291964,3.75155307864304,5.12876921255281,5.31251751913946
"KRTAP19-7",5.00859432206922,4.45830685610404,3.68595758485333,3.97567440796023
"lnc-RHOG-2",4.11841233059608,4.95073684952294,4.46918000041155,3.58640935912464
"SSC5D",4.40129483926548,4.64152695231429,4.23644627133963,3.84340803547149
"SAMD13",4.21818227353574,4.10708163635604,4.35379548803121,4.44122643042593
"lnc-SBK2-1",4.40010614869197,4.37696802469998,4.26544756512585,4.07563417913388
"ZNF547",2.89633096106157,4.62790340621933,4.60283555266901,4.98975936786763
"LINC01767",5.28023349143511,4.363498928867,3.43877534902217,4.03203661051444
"FAM151A",4.22685224543838,4.66762764135949,4.17792678975507,4.04182819724265
"PNMA6F",4.49956548126635,4.28769462464495,4.08269079333525,4.24127688984297
"ROBO1",4.48015135677731,4.10934996891349,3.70432723733155,4.81582697521837
"lnc-TEKT5-1",4.23992309294314,4.20766750435011,4.49277023381664,4.16852794259287
"lnc-FBN1-3",5.06549136861048,4.082183669831,4.47561930481506,3.48556073492423
"lnc-CCDC117-1",4.67433426558012,4.37552346587564,4.10349759756664,3.95533780405246
"LOC105376649",5.00984287521177,4.56814872125324,4.40608774947225,3.12296699195125
"lnc-TBC1D19-3",3.16481507565056,4.49809507024404,4.51567946545158,4.92625176031002
"GPR15",4.42057551988539,4.34379825203478,4.24827207428068,4.09085228768364
"SLC22A2",5.22022652543472,4.50913386998139,3.95939128744234,3.41472805375853
"ALOX15",4.91733478785201,4.22393022681175,4.10211171316519,3.85996519950459
