Gene_Symbol,comparacion,fc,pval,direction
MGC16275,RNA5_TLR4/WT,1.37765918779392,0.291659374755448,up
PTRH1,Clon/WT,1.23837228468629,1.0,up
PTRH1,RNA7_FN1/WT,-1.19837230742082,0.958462766986915,down
PTRH1,RNA5_TLR4/WT,1.12259125346845,0.734603031063902,up
X947,Clon/WT,-1.02124598947907,1.0,down
X947,RNA7_FN1/WT,-1.00888890320061,0.999928367935626,down
X947,RNA5_TLR4/WT,-1.29855669231871,0.309242708688096,down
lnc-GCGR-1,Clon/WT,-1.01582585567448,1.0,down
lnc-GCGR-1,RNA7_FN1/WT,-1.12055150242908,0.984859954038798,down
lnc-GCGR-1,RNA5_TLR4/WT,-1.08401007397819,0.786933191872195,down
X948,Clon/WT,1.08217573040314,1.0,up
X948,RNA7_FN1/WT,-1.25679253188241,0.897145929716501,down
X948,RNA5_TLR4/WT,-1.1305817118538,0.685493218542039,down
lnc-FAM92A1-1,Clon/WT,1.3312052697636,1.0,up
lnc-FAM92A1-1,RNA7_FN1/WT,1.62097305130664,0.429786262584582,up
lnc-FAM92A1-1,RNA5_TLR4/WT,1.51385107344912,0.127000772725402,up
SASS6,Clon/WT,1.12061003064583,1.0,up
SASS6,RNA7_FN1/WT,1.08662502404226,0.993809511887536,up
SASS6,RNA5_TLR4/WT,-1.29102264260445,0.258568063187204,down
LINC02243,Clon/WT,-1.4454341936118,1.0,down
LINC02243,RNA7_FN1/WT,-1.04294624203306,0.999127731575614,down
LINC02243,RNA5_TLR4/WT,-1.12828944191378,0.685245386573607,down
RARA-AS1,Clon/WT,1.10167386896502,1.0,up
RARA-AS1,RNA7_FN1/WT,-1.20347688860674,0.953107796559481,down
RARA-AS1,RNA5_TLR4/WT,-1.16422113391048,0.641721703916323,down
lnc-CTNNA2-1,Clon/WT,1.78311488653019,0.0364491080229798,up
lnc-CTNNA2-1,RNA7_FN1/WT,-1.33442702401076,0.67100939855502,down
lnc-CTNNA2-1,RNA5_TLR4/WT,-1.15747553538193,0.317927330065872,down
LINC02317,Clon/WT,-1.08492990013743,1.0,down
LINC02317,RNA7_FN1/WT,1.03829700782602,0.999685135534797,up
LINC02317,RNA5_TLR4/WT,-1.12528822326245,0.644808305805824,down
lnc-UBB-2,Clon/WT,-1.08163783763576,1.0,down
lnc-UBB-2,RNA7_FN1/WT,1.22061613869106,0.941344338324446,up
lnc-UBB-2,RNA5_TLR4/WT,-1.03203623442105,0.935737404317907,down
lnc-VN1R2-1,Clon/WT,-1.03817437513593,1.0,down
lnc-VN1R2-1,RNA7_FN1/WT,1.00897363209493,0.999928367935626,up
lnc-VN1R2-1,RNA5_TLR4/WT,-1.2421170324986,0.346870244263167,down
lnc-LUZP1-1,Clon/WT,1.07199277059108,1.0,up
lnc-LUZP1-1,RNA7_FN1/WT,1.22330994771195,0.93915882470799,up
lnc-LUZP1-1,RNA5_TLR4/WT,1.14104800267261,0.681519054241605,up
NSUN3,Clon/WT,1.35002032727461,1.0,up
NSUN3,RNA7_FN1/WT,2.21650528258375,0.0534987114343058,up
NSUN3,RNA5_TLR4/WT,1.89601473249986,0.0140410446258711,up
lnc-ROM1-2,Clon/WT,-1.17115635101878,1.0,down
lnc-ROM1-2,RNA7_FN1/WT,2.27596228553729,0.0297903272250872,up
lnc-ROM1-2,RNA5_TLR4/WT,1.72149368654621,0.0167218203099838,up
LOC102724094,Clon/WT,-1.07962805174312,1.0,down
LOC102724094,RNA7_FN1/WT,1.02259929147346,0.999928367935626,up
LOC102724094,RNA5_TLR4/WT,-1.398861400771,0.0437442726493066,down
lnc-UMODL1-5,Clon/WT,-1.26211476253156,1.0,down
lnc-UMODL1-5,RNA7_FN1/WT,-1.43714448623348,0.630373436948777,down
lnc-UMODL1-5,RNA5_TLR4/WT,-1.46547974037158,0.0764806757469318,down
X949,Clon/WT,1.00072500209172,1.0,up
X949,RNA7_FN1/WT,-1.0152059186607,0.999928367935626,down
X949,RNA5_TLR4/WT,1.07687100344798,0.801138881548036,up
lnc-KB-1980E6.3.1-1,Clon/WT,-1.075806372252,1.0,down
lnc-KB-1980E6.3.1-1,RNA7_FN1/WT,-1.97974265106086,0.0831455626675331,down
lnc-KB-1980E6.3.1-1,RNA5_TLR4/WT,1.26585197504258,0.311413340610117,up
X950,Clon/WT,-1.38276398032989,1.0,down
X950,RNA7_FN1/WT,1.00111130484352,0.999988241630041,up
X950,RNA5_TLR4/WT,-1.165097892707,0.602303280088753,down
PAN3-AS1,Clon/WT,-1.31511585968583,1.0,down
PAN3-AS1,RNA7_FN1/WT,1.292944280276,0.875768830322624,up
PAN3-AS1,RNA5_TLR4/WT,1.00826599871344,0.986927995417748,up
lnc-RP11-503N18.3.1-3,Clon/WT,-1.17924018136685,1.0,down
lnc-RP11-503N18.3.1-3,RNA7_FN1/WT,-1.16063129506098,0.920882027795161,down
lnc-RP11-503N18.3.1-3,RNA5_TLR4/WT,1.01270233643964,0.950140009174176,up
lnc-CDKAL1-2,Clon/WT,1.07354807588478,1.0,up
lnc-CDKAL1-2,RNA7_FN1/WT,-1.00678400905074,0.999928367935626,down
lnc-CDKAL1-2,RNA5_TLR4/WT,-1.1109118887269,0.756264902914251,down
PTRH1,Clon/WT,-1.22828178152871,1.0,down
PTRH1,RNA7_FN1/WT,-1.38433674210864,0.729054589610499,down
PTRH1,RNA5_TLR4/WT,-1.22565160177255,0.452565422806947,down
X951,Clon/WT,-1.28684862827893,1.0,down
X951,RNA7_FN1/WT,1.18082935028782,0.96817388221927,up
X951,RNA5_TLR4/WT,1.07456669851014,0.845268698799843,up
X952,Clon/WT,-1.06052566636423,1.0,down
X952,RNA7_FN1/WT,1.5517396223703,0.0944839550183325,up
X952,RNA5_TLR4/WT,1.68865378915203,3.15359519401282e-06,up
LINC02421,Clon/WT,1.35427563671708,1.0,up
LINC02421,RNA7_FN1/WT,1.1890041527472,0.9588104658904,up
LINC02421,RNA5_TLR4/WT,1.13996336161254,0.634962325853548,up
MALAT1,Clon/WT,-1.44670611191698,0.831058808906762,down
MALAT1,RNA7_FN1/WT,-1.15992446107905,0.947952004725401,down
MALAT1,RNA5_TLR4/WT,-1.18846774720169,0.227213991570445,down
TMEM147-AS1,Clon/WT,1.03202239633712,1.0,up
TMEM147-AS1,RNA7_FN1/WT,1.23544032070659,0.914757616225844,up
TMEM147-AS1,RNA5_TLR4/WT,1.07154342520782,0.807394426196618,up
MFSD11,Clon/WT,-1.08631887660773,1.0,down
MFSD11,RNA7_FN1/WT,1.31801903429703,0.836037510604633,up
MFSD11,RNA5_TLR4/WT,1.01172468813051,0.978740197173238,up
GRAMD1A,Clon/WT,-1.19772799818524,1.0,down
GRAMD1A,RNA7_FN1/WT,1.16675303817181,0.966546518884909,up
GRAMD1A,RNA5_TLR4/WT,1.03525007137988,0.888267251045412,up
lnc-GRHL2-1,Clon/WT,1.31931353014479,1.0,up
lnc-GRHL2-1,RNA7_FN1/WT,-1.00416588677803,0.999928367935626,down
lnc-GRHL2-1,RNA5_TLR4/WT,-1.00465055745862,0.992080707318042,down
lnc-WDR77-1,Clon/WT,-1.06362462877903,1.0,down
lnc-WDR77-1,RNA7_FN1/WT,-1.01360364874467,0.999928367935626,down
lnc-WDR77-1,RNA5_TLR4/WT,-1.51206588066704,0.0144312189682409,down
lnc-EGLN1-1,Clon/WT,-1.41747939513423,1.0,down
lnc-EGLN1-1,RNA7_FN1/WT,1.07544403761445,0.995015147471403,up
lnc-EGLN1-1,RNA5_TLR4/WT,1.16779782177292,0.617469037157286,up
MIR4432HG,Clon/WT,1.10287902541681,1.0,up
MIR4432HG,RNA7_FN1/WT,1.99051210521431,0.105257417664166,up
MIR4432HG,RNA5_TLR4/WT,1.66106669412133,0.0331871727333592,up
lnc-CLDN5-1,Clon/WT,-1.19616185884611,1.0,down
lnc-CLDN5-1,RNA7_FN1/WT,1.01392818759749,0.999928367935626,up
lnc-CLDN5-1,RNA5_TLR4/WT,-1.09504249722875,0.710559824219556,down
LOC105378542,Clon/WT,1.09946694236463,1.0,up
LOC105378542,RNA7_FN1/WT,1.56077387794415,0.395610261478307,up
LOC105378542,RNA5_TLR4/WT,-1.12522925398827,0.558584171553865,down
X953,Clon/WT,-1.32878593832991,1.0,down
X953,RNA7_FN1/WT,-1.05302921669154,0.998207836043923,down
X953,RNA5_TLR4/WT,-1.23270632480234,0.285172840027747,down
TMOD3,Clon/WT,-1.12423374778249,1.0,down
TMOD3,RNA7_FN1/WT,1.03438784233416,0.999685135534797,up
TMOD3,RNA5_TLR4/WT,-1.08210609655173,0.799432289219746,down
lnc-WWC2-1,Clon/WT,-1.05236374478098,1.0,down
lnc-WWC2-1,RNA7_FN1/WT,-1.10362999575651,0.154793643121197,down
lnc-WWC2-1,RNA5_TLR4/WT,-1.07916865781373,0.18787073662365,down
X954,Clon/WT,1.04525719198871,1.0,up
X954,RNA7_FN1/WT,1.40178409140288,0.686779945764209,up
X954,RNA5_TLR4/WT,1.27360518937453,0.268943781360794,up
BNC2-AS1,Clon/WT,-1.29296232327846,1.0,down
BNC2-AS1,RNA7_FN1/WT,1.11808416535938,0.985822005722356,up
BNC2-AS1,RNA5_TLR4/WT,1.23313369937298,0.430998246419381,up
NSFL1C,Clon/WT,-1.15419417039026,1.0,down
NSFL1C,RNA7_FN1/WT,1.07582403473857,0.993809511887536,up
NSFL1C,RNA5_TLR4/WT,-1.45889857316911,0.0042547535921706,down
lnc-HSPB6-1,Clon/WT,-1.14354961965113,1.0,down
lnc-HSPB6-1,RNA7_FN1/WT,-1.20786531562366,0.942417670597118,down
lnc-HSPB6-1,RNA5_TLR4/WT,-1.20898625365114,0.434397983748112,down
LOC100288798,Clon/WT,-1.16722983548802,1.0,down
LOC100288798,RNA7_FN1/WT,-1.07186236143622,0.996054371291131,down
LOC100288798,RNA5_TLR4/WT,-1.08302485975965,0.812711577402308,down
X955,Clon/WT,1.06839694063494,1.0,up
X955,RNA7_FN1/WT,-1.01685191249844,0.999928367935626,down
X955,RNA5_TLR4/WT,-1.00369698215053,0.990558662288271,down
LOC100128317,Clon/WT,-1.00120156355815,1.0,down
LOC100128317,RNA7_FN1/WT,-1.02199678661527,0.999928367935626,down
LOC100128317,RNA5_TLR4/WT,1.17029394804267,0.508554921831264,up
SRP54-AS1,Clon/WT,-1.22923369212356,1.0,down
SRP54-AS1,RNA7_FN1/WT,-1.50432413746062,0.551660859856781,down
SRP54-AS1,RNA5_TLR4/WT,-1.27224056812911,0.389963164019194,down
PDYN-AS1,Clon/WT,-1.06539083052854,1.0,down
PDYN-AS1,RNA7_FN1/WT,1.11244622247023,0.987899525180865,up
PDYN-AS1,RNA5_TLR4/WT,1.14184008671239,0.641057282136315,up
lnc-LAT2-1,Clon/WT,1.1409133288668,1.0,up
lnc-LAT2-1,RNA7_FN1/WT,1.04015154954808,0.999685135534797,up
lnc-LAT2-1,RNA5_TLR4/WT,-1.06612356180521,0.876159532447523,down
lnc-CETP-1,Clon/WT,-1.26652805116305,1.0,down
lnc-CETP-1,RNA7_FN1/WT,1.01225870286149,0.999928367935626,up
lnc-CETP-1,RNA5_TLR4/WT,-1.06634277505194,0.802470601774973,down
C3orf86,Clon/WT,-1.2993397454796,1.0,down
C3orf86,RNA7_FN1/WT,-1.26349235547789,0.8728762288645,down
C3orf86,RNA5_TLR4/WT,-1.10109144917512,0.666777240139906,down
X956,Clon/WT,-1.15528302875447,1.0,down
X956,RNA7_FN1/WT,-1.11032579390393,0.989823686278012,down
X956,RNA5_TLR4/WT,-1.22407170680517,0.515996030775867,down
X957,Clon/WT,1.50295531195363,1.0,up
X957,RNA7_FN1/WT,1.14097565668862,0.98235855162373,up
X957,RNA5_TLR4/WT,-1.07503631020399,0.84677392811294,down
FLRT1,Clon/WT,1.05930069912376,1.0,up
FLRT1,RNA7_FN1/WT,-1.00310953082592,0.999928367935626,down
FLRT1,RNA5_TLR4/WT,1.41158712840457,0.156481266473871,up
PTPN3,Clon/WT,-1.13071770288324,1.0,down
PTPN3,RNA7_FN1/WT,1.014839571557,0.999928367935626,up
PTPN3,RNA5_TLR4/WT,-1.04826634510806,0.807394426196618,down
LOC101927472,Clon/WT,1.26523361275315,1.0,up
LOC101927472,RNA7_FN1/WT,1.13839125863485,0.98235855162373,up
LOC101927472,RNA5_TLR4/WT,1.03447076450643,0.928156821427125,up
lnc-OPN4-2,Clon/WT,-1.22606403695852,1.0,down
lnc-OPN4-2,RNA7_FN1/WT,1.06890609813301,0.98235855162373,up
lnc-OPN4-2,RNA5_TLR4/WT,1.14195796563957,0.329945609625692,up
LINC02332,Clon/WT,-1.09916682068228,1.0,down
LINC02332,RNA7_FN1/WT,-1.1922668149201,0.945764369155335,down
LINC02332,RNA5_TLR4/WT,-1.18287220844269,0.339144943519714,down
LOC101927267,Clon/WT,-1.20392191012281,1.0,down
LOC101927267,RNA7_FN1/WT,-1.47174512839362,0.583334735215838,down
LOC101927267,RNA5_TLR4/WT,-1.37997329324015,0.180518625584694,down
X958,Clon/WT,1.2998582018099,1.0,up
X958,RNA7_FN1/WT,1.00136749195643,0.999954683567062,up
X958,RNA5_TLR4/WT,-1.00196357603765,0.997024879685075,down
X959,Clon/WT,-1.25521930113481,1.0,down
X959,RNA7_FN1/WT,-1.65159683705101,0.372749583906075,down
X959,RNA5_TLR4/WT,-1.47335149393943,0.176812386599624,down
X960,Clon/WT,1.02630083315413,1.0,up
X960,RNA7_FN1/WT,1.2775920241472,0.892183076279619,up
X960,RNA5_TLR4/WT,-1.14080081718159,0.727499026020757,down
X961,Clon/WT,-1.14567037953502,1.0,down
X961,RNA7_FN1/WT,-1.04242045950858,0.999127731575614,down
X961,RNA5_TLR4/WT,-1.35597955259684,0.288152042231773,down
LINC01594,Clon/WT,1.10169070218983,1.0,up
LINC01594,RNA7_FN1/WT,1.10006489283909,0.993674094868909,up
LINC01594,RNA5_TLR4/WT,-1.07200110935876,0.868163678297716,down
LINC01918,Clon/WT,1.00210985218026,1.0,up
LINC01918,RNA7_FN1/WT,1.15277598060045,0.980498583965119,up
LINC01918,RNA5_TLR4/WT,1.16732760312206,0.604851029360814,up
MED6,Clon/WT,-1.02500133185702,1.0,down
MED6,RNA7_FN1/WT,1.12093149860489,0.98251707250135,up
MED6,RNA5_TLR4/WT,-1.13881787731481,0.457894031304512,down
X962,Clon/WT,-1.19792645983061,1.0,down
X962,RNA7_FN1/WT,-1.03751212889834,0.999685135534797,down
X962,RNA5_TLR4/WT,-1.15255681109019,0.524880404343223,down
lnc-SMG6-1,Clon/WT,-1.06498787296819,1.0,down
lnc-SMG6-1,RNA7_FN1/WT,1.18900521668973,0.950370356002668,up
lnc-SMG6-1,RNA5_TLR4/WT,1.03099714193351,0.903233919412527,up
X963,Clon/WT,1.6361343854847,0.88586134709708,up
X963,RNA7_FN1/WT,-1.27745039851996,0.869254509434987,down
X963,RNA5_TLR4/WT,1.20420620800176,0.442339833039692,up
LOC102724323,Clon/WT,-1.32573546429587,1.0,down
LOC102724323,RNA7_FN1/WT,-1.12734011065545,0.985590127156894,down
LOC102724323,RNA5_TLR4/WT,-1.19554228298507,0.623182756523166,down
X964,Clon/WT,1.02604929791686,1.0,up
X964,RNA7_FN1/WT,-1.11897507311172,0.979455753859843,down
X964,RNA5_TLR4/WT,-1.05194070832857,0.777269272612183,down
LOC105377849,Clon/WT,-1.41499839020462,1.0,down
LOC105377849,RNA7_FN1/WT,1.15317040079703,0.98086800452592,up
LOC105377849,RNA5_TLR4/WT,-1.04031284460628,0.921102490433122,down
COQ9,Clon/WT,-1.14983440900494,1.0,down
COQ9,RNA7_FN1/WT,-1.05396794308839,0.984859954038798,down
COQ9,RNA5_TLR4/WT,1.05917525406138,0.707099632227781,up
X965,Clon/WT,-1.12642560989248,1.0,down
X965,RNA7_FN1/WT,1.88218613169131,0.157386962430721,up
X965,RNA5_TLR4/WT,1.43191195299658,0.158455879258566,up
TCIRG1,Clon/WT,1.17420887558644,1.0,up
TCIRG1,RNA7_FN1/WT,-2.43402278196005,0.004837285424695,down
TCIRG1,RNA5_TLR4/WT,-1.12608404291901,0.552899161932747,down
lnc-C11orf41-1,Clon/WT,1.11181259837075,1.0,up
lnc-C11orf41-1,RNA7_FN1/WT,-1.18311446441647,0.963132814451918,down
lnc-C11orf41-1,RNA5_TLR4/WT,-1.53410157483365,0.0817035076096157,down
MARCH8,Clon/WT,1.1101479961954,1.0,up
MARCH8,RNA7_FN1/WT,1.27176520657758,0.883988948532899,up
MARCH8,RNA5_TLR4/WT,1.10060112382613,0.762681489356219,up
LINC01119,Clon/WT,1.06665763757345,1.0,up
LINC01119,RNA7_FN1/WT,-1.24810005248752,0.900147638616913,down
LINC01119,RNA5_TLR4/WT,-1.13639652753138,0.634360777911096,down
X966,Clon/WT,-1.2811436933661,1.0,down
X966,RNA7_FN1/WT,1.04982511797658,0.998207836043923,up
X966,RNA5_TLR4/WT,-1.05966032677408,0.890891953957209,down
X967,Clon/WT,-1.04110082370142,1.0,down
X967,RNA7_FN1/WT,1.03433518279536,0.999685135534797,up
X967,RNA5_TLR4/WT,-1.08857585174876,0.796479105383349,down
X968,Clon/WT,-1.17425487067053,1.0,down
X968,RNA7_FN1/WT,-1.17801642346149,0.9693255731902,down
X968,RNA5_TLR4/WT,-1.4238381957527,0.21655217894329,down
LSP1,Clon/WT,-1.08985549147773,1.0,down
LSP1,RNA7_FN1/WT,-1.02494586041242,0.998061882189167,down
LSP1,RNA5_TLR4/WT,-1.07387947101445,0.623923179785363,down
lnc-MORF4L2-1,Clon/WT,6.4676552038436,2.7875405687420097e-11,up
lnc-MORF4L2-1,RNA7_FN1/WT,-1.13864911803728,0.98251707250135,down
lnc-MORF4L2-1,RNA5_TLR4/WT,-2.00469239961211,0.0096400591242013,down
MAFG-DT,Clon/WT,1.2253267042367,1.0,up
MAFG-DT,RNA7_FN1/WT,-1.44539195407752,0.649210779017136,down
MAFG-DT,RNA5_TLR4/WT,1.35594100383233,0.22996514745971,up
lnc-ANKRD42-2,Clon/WT,-1.30663926795951,1.0,down
lnc-ANKRD42-2,RNA7_FN1/WT,-1.08799715068137,0.993809511887536,down
lnc-ANKRD42-2,RNA5_TLR4/WT,-1.53829008229973,0.102430747481673,down
ERICH1,Clon/WT,1.22464138892512,1.0,up
ERICH1,RNA7_FN1/WT,1.16850760291261,0.979455753859843,up
ERICH1,RNA5_TLR4/WT,1.50078178307631,0.170028195656489,up
lnc-KRTAP5-6-3,Clon/WT,-1.28528956736589,1.0,down
lnc-KRTAP5-6-3,RNA7_FN1/WT,-1.60726274926237,0.389485085952092,down
lnc-KRTAP5-6-3,RNA5_TLR4/WT,-1.64692615632948,0.0283528757075844,down
LOC105378448,Clon/WT,-1.09714832334533,1.0,down
LOC105378448,RNA7_FN1/WT,1.19644512467979,0.955713731442842,up
LOC105378448,RNA5_TLR4/WT,1.13089515739314,0.682240099643538,up
lnc-UNC93B1-1,Clon/WT,-1.16443516429144,1.0,down
lnc-UNC93B1-1,RNA7_FN1/WT,-1.06648360124527,0.995241600822765,down
lnc-UNC93B1-1,RNA5_TLR4/WT,-1.00015708966346,0.999914824813474,down
X969,Clon/WT,-1.14778523385491,1.0,down
X969,RNA7_FN1/WT,-1.09928271703951,0.992045713956256,down
X969,RNA5_TLR4/WT,-1.34908633802203,0.21313167899861,down
X970,Clon/WT,1.04765031077721,1.0,up
X970,RNA7_FN1/WT,-1.0871766908655,0.993809511887536,down
X970,RNA5_TLR4/WT,-1.04693469191537,0.873401987842687,down
NRBP2,Clon/WT,1.39265703439401,1.0,up
NRBP2,RNA7_FN1/WT,-1.55781836309641,0.338529818337908,down
NRBP2,RNA5_TLR4/WT,1.13996784395095,0.388554406988925,up
X971,Clon/WT,1.04617007471143,1.0,up
X971,RNA7_FN1/WT,-1.00880764128088,0.999928367935626,down
X971,RNA5_TLR4/WT,-1.3689440507864,0.0008922728791592,down
X972,Clon/WT,1.01393048373129,1.0,up
X972,RNA7_FN1/WT,-1.24109984090439,0.920255436063851,down
X972,RNA5_TLR4/WT,-1.12374708026646,0.724771534331685,down
X973,Clon/WT,1.04131568968463,1.0,up
X973,RNA7_FN1/WT,-1.16273422942102,0.972758291516757,down
X973,RNA5_TLR4/WT,-1.21906662711276,0.377776407068979,down
LOC105378701,Clon/WT,1.20903188395287,1.0,up
LOC105378701,RNA7_FN1/WT,1.58493100788125,0.411825965995399,up
LOC105378701,RNA5_TLR4/WT,1.53799647755519,0.0307527646041014,up
X974,Clon/WT,-1.11665453276492,1.0,down
X974,RNA7_FN1/WT,1.07404581817669,0.995836515888214,up
X974,RNA5_TLR4/WT,-1.34452238121027,0.32537959901367,down
LOC102723795,Clon/WT,-1.13851391526112,1.0,down
LOC102723795,RNA7_FN1/WT,-1.11263734890305,0.98775863013572,down
LOC102723795,RNA5_TLR4/WT,-1.0956972958761,0.761750821984614,down
X975,Clon/WT,-1.12513406070623,1.0,down
X975,RNA7_FN1/WT,-1.10173376344051,0.664947857505593,down
X975,RNA5_TLR4/WT,1.04104474158484,0.752058300666792,up
X976,Clon/WT,1.04023814345472,1.0,up
X976,RNA7_FN1/WT,-1.2712396875173,0.889942771333151,down
X976,RNA5_TLR4/WT,1.66661572101914,0.026369452663823,up
LOC100505978,Clon/WT,1.10054618633542,1.0,up
LOC100505978,RNA7_FN1/WT,1.0837088358506,0.993809511887536,up
LOC100505978,RNA5_TLR4/WT,1.1430688203673,0.681952582732324,up
LOC100130264,Clon/WT,-1.26471014156574,1.0,down
LOC100130264,RNA7_FN1/WT,1.06771617013156,0.996257777335341,up
LOC100130264,RNA5_TLR4/WT,-1.14953965524773,0.658381547845443,down
lnc-CHAD-5,Clon/WT,-1.12764984965296,1.0,down
lnc-CHAD-5,RNA7_FN1/WT,1.17935783311179,0.9677099747704,up
lnc-CHAD-5,RNA5_TLR4/WT,-1.11370796803221,0.751226289804842,down
lnc-NUFIP2-1,Clon/WT,1.02413280546485,1.0,up
lnc-NUFIP2-1,RNA7_FN1/WT,-1.37785443614195,0.758342091865413,down
lnc-NUFIP2-1,RNA5_TLR4/WT,-1.12103600796012,0.745933763968232,down
FILNC1,Clon/WT,-1.17090168876502,1.0,down
FILNC1,RNA7_FN1/WT,-1.47333453014469,0.575568462339898,down
FILNC1,RNA5_TLR4/WT,-2.0554753231521,0.0004577793407925,down
lnc-VMO1-1,Clon/WT,-1.0329369488986,1.0,down
lnc-VMO1-1,RNA7_FN1/WT,-1.24999392640713,0.9190983408984,down
lnc-VMO1-1,RNA5_TLR4/WT,-1.31253233239223,0.402156344575565,down
lnc-FBXO47-1,Clon/WT,-1.08875292787732,1.0,down
lnc-FBXO47-1,RNA7_FN1/WT,1.22570364682693,0.941634120053869,up
lnc-FBXO47-1,RNA5_TLR4/WT,1.38476836626459,0.257293563181719,up
lnc-AC002472.13.1-1,Clon/WT,-1.10304566575391,1.0,down
lnc-AC002472.13.1-1,RNA7_FN1/WT,1.01797150964441,0.999928367935626,up
lnc-AC002472.13.1-1,RNA5_TLR4/WT,-1.35468583387797,0.333612182657652,down
VASH1-AS1,Clon/WT,1.23203446845838,1.0,up
VASH1-AS1,RNA7_FN1/WT,-1.02829000854191,0.999928367935626,down
VASH1-AS1,RNA5_TLR4/WT,-1.01154113696307,0.968273699258816,down
X977,Clon/WT,-1.20645583463872,1.0,down
X977,RNA7_FN1/WT,-1.08486129151289,0.993809511887536,down
X977,RNA5_TLR4/WT,-1.2829508602133,0.381410879206087,down
X978,Clon/WT,-1.09728688385928,1.0,down
X978,RNA7_FN1/WT,-1.0746653023238,0.995654770526668,down
X978,RNA5_TLR4/WT,-1.1617724961195,0.656702397068418,down
PTPN14,Clon/WT,1.0283691836375,1.0,up
PTPN14,RNA7_FN1/WT,-1.30576916978447,0.80209036409906,down
PTPN14,RNA5_TLR4/WT,1.16048431000645,0.422735817157511,up
lnc-CNPY3-1,Clon/WT,-1.23605331157631,1.0,down
lnc-CNPY3-1,RNA7_FN1/WT,1.05555002046358,0.998207836043923,up
lnc-CNPY3-1,RNA5_TLR4/WT,-1.08785292763302,0.743977565781007,down
FAM174B,Clon/WT,-1.68727291556027,0.121960903532245,down
FAM174B,RNA7_FN1/WT,1.25727126882036,0.260763611282135,up
FAM174B,RNA5_TLR4/WT,-1.36864439111086,0.005558797241388,down
RBPMS2,Clon/WT,1.17768615912758,1.0,up
RBPMS2,RNA7_FN1/WT,-1.09543459840615,0.991067478645566,down
RBPMS2,RNA5_TLR4/WT,-1.01085329110151,0.96502724900306,down
AVEN,Clon/WT,1.218793488609,1.0,up
AVEN,RNA7_FN1/WT,-1.02763289337768,0.999127731575614,down
AVEN,RNA5_TLR4/WT,-1.17038951750856,0.25931537116858,down
KNL1,Clon/WT,1.04431462504622,1.0,up
KNL1,RNA7_FN1/WT,1.10873764656529,0.96817388221927,up
KNL1,RNA5_TLR4/WT,1.2540148039993,0.0774207464746797,up
UNKL,Clon/WT,1.14824286380318,1.0,up
UNKL,RNA7_FN1/WT,1.1056806279887,0.984859954038798,up
UNKL,RNA5_TLR4/WT,1.32449582828846,0.0385767273340098,up
USP10,Clon/WT,-1.05255788586497,1.0,down
USP10,RNA7_FN1/WT,1.19250833211282,0.39340676426691,up
USP10,RNA5_TLR4/WT,1.15550304026129,0.250598951012297,up
HSBP1,Clon/WT,-1.05776677216999,1.0,down
HSBP1,RNA7_FN1/WT,-1.13818008532186,0.890550912920807,down
HSBP1,RNA5_TLR4/WT,1.11515802202674,0.433515975731832,up
CDH16,Clon/WT,-1.78477230833606,0.551467593551915,down
CDH16,RNA7_FN1/WT,-3.25198651323105,6.33894312105402e-05,down
CDH16,RNA5_TLR4/WT,4.45967093900014,0.0,up
ZNF598,Clon/WT,1.02479521846721,1.0,up
ZNF598,RNA7_FN1/WT,-1.0043472021192,0.999928367935626,down
ZNF598,RNA5_TLR4/WT,-1.17386289568998,0.117601458442072,down
DECR2,Clon/WT,1.21421356410981,1.0,up
DECR2,RNA7_FN1/WT,-1.05384653458842,0.993674094868909,down
DECR2,RNA5_TLR4/WT,1.22684020595501,0.100358735645487,up
NPRL3,Clon/WT,-1.07836729016032,1.0,down
NPRL3,RNA7_FN1/WT,1.06582601892147,0.917010802526967,up
NPRL3,RNA5_TLR4/WT,-1.0560838947233,0.699541611555857,down
ORC6,Clon/WT,-1.21013654850427,1.0,down
ORC6,RNA7_FN1/WT,1.18232675581953,0.891608860172545,up
ORC6,RNA5_TLR4/WT,-1.14569728890706,0.372764047063779,down
PPP4C,Clon/WT,1.03742356417939,1.0,up
PPP4C,RNA7_FN1/WT,1.09595407194303,0.955000256683568,up
PPP4C,RNA5_TLR4/WT,1.01552775334471,0.93507858964774,up
ELOB,Clon/WT,-1.05961248356656,1.0,down
ELOB,RNA7_FN1/WT,1.06558349183957,0.990794533157312,up
ELOB,RNA5_TLR4/WT,1.11335148956151,0.47133544927829,up
ZCCHC14,Clon/WT,1.18980862131534,1.0,up
ZCCHC14,RNA7_FN1/WT,1.12504067600381,0.980498583965119,up
ZCCHC14,RNA5_TLR4/WT,1.02164898229068,0.918385059537912,up
FAM192A,Clon/WT,-1.22433907764648,1.0,down
FAM192A,RNA7_FN1/WT,1.01491688988915,0.999928367935626,up
FAM192A,RNA5_TLR4/WT,-1.14509695255962,0.386290175479735,down
MTHFSD,Clon/WT,-1.0784401162377,1.0,down
MTHFSD,RNA7_FN1/WT,-1.06979696107045,0.99509575947958,down
MTHFSD,RNA5_TLR4/WT,1.04995040489899,0.851418795417893,up
VKORC1,Clon/WT,-1.03413988142263,1.0,down
VKORC1,RNA7_FN1/WT,1.03933301603457,0.98251707250135,up
VKORC1,RNA5_TLR4/WT,1.12833779813589,0.320874933554659,up
ROGDI,Clon/WT,1.24026409679743,1.0,up
